,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Iterations,Runtime(seconds)
9175,16.0,3.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,"MBBDS(k=1,ThreePhase=0)(0.10)",1004892,1.0,25403159.0,25.0,38.0795
9176,16.0,3.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,IDMM,-,1.0,197176020.0,0.0,356.1156
9177,16.0,3.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,D-MM,-,1.0,153315405.0,0.0,356.1156
9178,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,185209758.0,1.0,19504430.0,0.0,251.837
9179,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,42055118.0,0.0,251.837
9180,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,9002114.0,1.0,794059.0,0.0,8.9618
9181,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1661507.0,0.0,8.9618
9182,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,125111684.0,0.0,125.7158
9183,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,115782603.0,0.0,125.7158
9184,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(1.00),9002114,1.0,59624757.0,0.0,74.5366
9185,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.90),8101902,1.0,60337683.0,0.0,73.491
9186,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.75),6751585,1.0,61317328.0,0.0,73.1645
9187,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.50),4501057,1.0,62696500.0,0.0,70.8864
9188,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.25),2250528,1.0,84767573.0,0.0,89.6221
9189,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.10),900211,1.0,92397102.0,0.0,94.715
9190,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(1.00)",9002114,1.0,794059.0,0.0,8.9371
9191,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",8101902,1.0,9049661.0,6.0,28.8156
9192,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",6751585,1.0,8928272.0,6.0,25.5273
9193,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4501057,1.0,9354651.0,9.0,22.163
9194,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2250528,1.0,15396542.0,12.0,26.4951
9195,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",900211,1.0,23190290.0,14.0,34.3375
9196,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(1.00)",9002114,1.0,8251498.0,17.0,23.81
9197,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.90)",8101902,1.0,8736166.0,18.0,22.8846
9198,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.75)",6751585,1.0,8736166.0,18.0,21.2893
9199,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.50)",4501057,1.0,9033079.0,19.0,18.7788
9200,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.25)",2250528,1.0,15222336.0,20.0,24.8453
9201,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.10)",900211,1.0,23180825.0,24.0,34.1794
9202,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,114028241.0,0.0,197.6785
9203,16.0,3.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,99827032.0,0.0,197.6785
9204,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,29803295.0,1.0,2884965.0,0.0,34.407
9205,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,6137165.0,0.0,34.407
9206,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,3858123.0,1.0,471400.0,0.0,3.8154
9207,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,548796.0,0.0,3.8154
9208,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,58854970.0,0.0,60.2599
9209,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,54565114.0,0.0,60.2599
9210,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(1.00),3858123,1.0,4174395.0,0.0,9.1338
9211,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.90),3472310,1.0,4793257.0,0.0,9.6059
9212,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.75),2893592,1.0,5573289.0,0.0,9.4411
9213,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.50),1929061,1.0,6508655.0,0.0,9.4253
9214,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.25),964530,1.0,7184571.0,0.0,8.8574
9215,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.10),385812,1.0,7596879.0,0.0,8.6689
9216,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(1.00)",3858123,1.0,471400.0,0.0,3.9641
9217,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",3472310,1.0,2110257.0,6.0,7.8575
9218,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2893592,1.0,2036137.0,6.0,6.9259
9219,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1929061,1.0,1946680.0,6.0,5.3297
9220,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",964530,1.0,2445522.0,9.0,4.7981
9221,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",385812,1.0,2857358.0,11.0,5.0439
9222,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(1.00)",3858123,1.0,1850037.0,15.0,5.595
9223,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.90)",3472310,1.0,1850037.0,15.0,5.1626
9224,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.75)",2893592,1.0,1850037.0,15.0,4.764
9225,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.50)",1929061,1.0,1850037.0,15.0,4.2289
9226,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.25)",964530,1.0,2382281.0,16.0,4.4929
9227,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.10)",385812,1.0,2840282.0,18.0,4.9408
9228,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,60382497.0,0.0,108.0285
9229,16.0,3.0,59.0, 0 2 1 5 4 3 7 6 12 13 9 10 11 8 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,7794749.0,0.0,108.0285
9230,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,3061588.0,1.0,264754.0,0.0,2.5344
9231,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,555963.0,0.0,2.5344
9232,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2284394.0,1.0,191348.0,0.0,1.6957
9233,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,243408.0,0.0,1.6957
9234,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,2821512.0,0.0,2.9008
9235,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,2613525.0,0.0,2.9008
9236,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(1.00),2284394,1.0,298503.0,0.0,2.7101
9237,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.90),2055954,1.0,305728.0,0.0,2.3371
9238,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.75),1713295,1.0,318492.0,0.0,2.0597
9239,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.50),1142197,1.0,335745.0,0.0,1.3655
9240,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.25),571098,1.0,347832.0,0.0,0.7973
9241,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.10),228439,1.0,476472.0,0.0,0.6349
9242,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(1.00)",2284394,1.0,191348.0,0.0,1.6968
9243,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2055954,1.0,614121.0,3.0,2.8169
9244,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1713295,1.0,583540.0,3.0,2.2397
9245,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1142197,1.0,535007.0,3.0,1.6172
9246,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",571098,1.0,538249.0,5.0,1.1744
9247,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",228439,1.0,730733.0,7.0,1.0951
9248,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(1.00)",2284394,1.0,504834.0,13.0,1.5444
9249,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.90)",2055954,1.0,504834.0,13.0,1.4758
9250,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.75)",1713295,1.0,504834.0,13.0,1.2785
9251,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.50)",1142197,1.0,504834.0,13.0,1.1024
9252,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.25)",571098,1.0,504834.0,13.0,0.9208
9253,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.10)",228439,1.0,725441.0,15.0,1.0404
9254,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,1975858.0,0.0,3.3785
9255,16.0,3.0,61.0, 0 1 3 2 5 4 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,446950.0,0.0,3.3785
9256,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,154183328.0,1.0,16116924.0,0.0,214.9282
9257,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,34777742.0,0.0,214.9282
9258,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,9851642.0,1.0,864497.0,0.0,9.6843
9259,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1744515.0,0.0,9.6843
9260,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,115827360.0,0.0,118.2583
9261,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,107007198.0,0.0,118.2583
9262,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(1.00),9851642,1.0,48934195.0,0.0,65.8042
9263,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.90),8866477,1.0,49808441.0,0.0,64.9534
9264,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.75),7388731,1.0,51063223.0,0.0,63.8216
9265,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.50),4925821,1.0,52825489.0,0.0,62.6104
9266,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.25),2462910,1.0,66582639.0,0.0,72.7009
9267,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.10),985164,1.0,78610235.0,0.0,81.7326
9268,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(1.00)",9851642,1.0,864497.0,0.0,9.6262
9269,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",8866477,1.0,8825485.0,5.0,30.9181
9270,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",7388731,1.0,9182937.0,6.0,27.5883
9271,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4925821,1.0,9337180.0,10.0,23.4767
9272,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2462910,1.0,15554787.0,10.0,27.3088
9273,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",985164,1.0,23556620.0,14.0,35.5376
9274,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(1.00)",9851642,1.0,8432428.0,17.0,24.8935
9275,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.90)",8866477,1.0,8432428.0,17.0,24.2576
9276,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.75)",7388731,1.0,8925271.0,18.0,22.5398
9277,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.50)",4925821,1.0,8925271.0,18.0,19.359
9278,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.25)",2462910,1.0,15407583.0,20.0,25.6967
9279,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.10)",985164,1.0,23539062.0,24.0,35.2877
9280,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,67902132.0,0.0,121.733
9281,16.0,3.0,62.0, 0 1 7 5 6 3 4 2 9 10 8 13 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,49146220.0,0.0,121.733
9282,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,97896201.0,1.0,9812683.0,0.0,117.8497
9283,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,20912934.0,0.0,117.8497
9284,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,8616458.0,1.0,748268.0,0.0,8.0306
9285,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1491178.0,0.0,8.0306
9286,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,180423162.0,0.0,180.0091
9287,16.0,3.0,64.0, 9 8 11 10 13 12 15 14 0 2 1 3 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,168180388.0,0.0,180.0091
